current_time, x_position, y_position, U_velocity, V_velocity
1615692662.46, 0.0, 0.0, 0.0, 0.0, 6.2831653277
1615692662.48, 0.0, 0.0, 0.0, 0.0, 0.0003829813
1615692662.5, 0.0, 0.0, 0.0, 0.0, 0.00075508116
1615692662.52, 0.0, 0.0, 0.0, 0.0, 0.00117364406
1615692662.54, 0.0, 0.0, 0.0, 0.0, 0.00157064438
1615692662.56, 0.0, 0.0, 0.0, 0.0, 0.00196174144
1615692662.58, 0.0, 0.0, 0.0, 0.0, 0.00236852168
1615692662.6, 0.0, 0.0, 0.0, 0.0, 0.0027537632
1615692662.62, 0.0, 0.0, 0.0, 0.0, 0.00316518306
1615692662.64, 0.0, 0.0, 0.0, 0.0, 0.0035589838
1615692662.66, 0.0, 0.0, 0.0, 0.0, 0.00396074294
1615692662.68, 0.0, 0.0, 0.0, 0.0, 0.00436544418
1615692662.7, 0.0, 0.0, 0.0, 0.0, 0.0047524023
1615692662.72, 0.0, 0.0, 0.0, 0.0, 0.00516076088
1615692662.74, 0.0, 0.0, 0.0, 0.0, 0.00556958198
1615692662.76, 0.0, 0.0, 0.0, 0.0, 0.00595212458
1615692662.78, 0.0, 0.0, 0.0, 0.0, 0.0063618803
1615692662.8, 0.0, 0.0, 0.0, 0.0, 0.0067435026
1615692662.82, 0.0, 0.0, 0.0, 0.0, 0.00716192244
1615692662.84, 0.0, 0.0, 0.0, 0.0, 0.00758602142
1615692662.86, 0.0, 0.0, 0.0, 0.0, 0.00793868064
1615692662.88, 0.0, 0.0, 0.0, 0.0, 0.00834724426
1615692662.9, 0.0, 0.0, 0.0, 0.0, 0.00874138354
1615692662.92, 0.0, 0.0, 0.0, 0.0, 0.0091485834
1615692662.94, 0.0, 0.0, 0.0, 0.0, 0.00955180168
1615692662.96, 0.0, 0.0, 0.0, 0.0, 0.00993806362
1615692662.98, 0.0, 0.0, 0.0, 0.0, 0.01034150122
1615692663.0, 0.0, 0.0, 0.0, 0.0, 0.0107351017
1615692663.02, 0.0, 0.0, 0.0, 0.0, 0.0111471033
1615692663.04, 0.0, 0.0, 0.0, 0.0, 0.01155820368
1615692663.06, 0.0, 0.0, 0.0, 0.0, 0.01193058014
1615692663.08, 0.0, 0.0, 0.0, 0.0, 0.01234184264
1615692663.1, 0.0, 0.0, 0.0, 0.0, 0.0127330017
1615692663.12, 0.0, 0.0, 0.0, 0.0, 0.01314376354
1615692663.14, 0.0, 0.0, 0.0, 0.0, 0.01355438232
1615692663.16, 0.0, 0.0, 0.0, 0.0, 0.01392614364
1615692663.18, 0.0, 0.0, 0.0, 0.0, 0.0143462038
1615692663.2, 0.0, 0.0, 0.0, 0.0, 0.01473064422
1615692663.22, 0.0, 0.0, 0.0, 0.0, 0.01513936042
1615692663.24, 0.0, 0.0, 0.0, 0.0, 0.01554386138
1615692663.26, 0.0, 0.0, 0.0, 0.0, 0.01592534064
