current_time, x_position, y_position, U_velocity, V_velocity
1615691795.87, 0.0, 0.0, 0.0, 0.0, 6.28316112676
1615691795.89, 0.0, 0.0, 0.0, 0.0, 0.000400919900001
1615691795.91, 0.0, 0.0, 0.0, 0.0, 0.000743422500001
1615691795.93, 0.0, 0.0, 0.0, 0.0, 0.0011623001
1615691795.95, 0.0, 0.0, 0.0, 0.0, 0.00155518054
1615691795.97, 0.0, 0.0, 0.0, 0.0, 0.00194478034
1615691795.99, 0.0, 0.0, 0.0, 0.0, 0.00236896038
1615691796.01, 0.0, 0.0, 0.0, 0.0, 0.00277416228
1615691796.03, 0.0, 0.0, 0.0, 0.0, 0.00315216064
1615691796.05, 0.0, 0.0, 0.0, 0.0, 0.00356495856
1615691796.07, 0.0, 0.0, 0.0, 0.0, 0.00394658088
1615691796.09, 0.0, 0.0, 0.0, 0.0, 0.00436471938
1615691796.11, 0.0, 0.0, 0.0, 0.0, 0.00473050116
1615691796.13, 0.0, 0.0, 0.0, 0.0, 0.00515257834
1615691796.15, 0.0, 0.0, 0.0, 0.0, 0.00554689884
1615691796.17, 0.0, 0.0, 0.0, 0.0, 0.00594664096
1615691796.19, 0.0, 0.0, 0.0, 0.0, 0.0063594818
1615691796.21, 0.0, 0.0, 0.0, 0.0, 0.00676631926
1615691796.23, 0.0, 0.0, 0.0, 0.0, 0.00712532042
1615691796.25, 0.0, 0.0, 0.0, 0.0, 0.00755712032
1615691796.27, 0.0, 0.0, 0.0, 0.0, 0.00793529986
1615691796.29, 0.0, 0.0, 0.0, 0.0, 0.00835536002
1615691796.31, 0.0, 0.0, 0.0, 0.0, 0.00871942042
1615691796.33, 0.0, 0.0, 0.0, 0.0, 0.0091350603
1615691796.35, 0.0, 0.0, 0.0, 0.0, 0.00952886104
1615691796.37, 0.0, 0.0, 0.0, 0.0, 0.00991914272
1615691796.39, 0.0, 0.0, 0.0, 0.0, 0.01032832144
1615691796.41, 0.0, 0.0, 0.0, 0.0, 0.01072556018
1615691796.43, 0.0, 0.0, 0.0, 0.0, 0.01112736224
1615691796.44, 0.0, 0.0, 0.0, 0.0, 0.0115152788
1615691796.47, 0.0, 0.0, 0.0, 0.0, 0.01193064212
1615691796.49, 0.0, 0.0, 0.0, 0.0, 0.01233428
1615691796.5, 0.0, 0.0, 0.0, 0.0, 0.01270236014
1615691796.52, 0.0, 0.0, 0.0, 0.0, 0.01310688018
1615691796.54, 0.0, 0.0, 0.0, 0.0, 0.01351908206
1615691796.57, 0.0, 0.0, 0.0, 0.0, 0.01393844126
1615691796.59, 0.0, 0.0, 0.0, 0.0, 0.01434475898
1615691796.61, 0.0, 0.0, 0.0, 0.0, 0.01474594116
1615691796.63, 0.0, 0.0, 0.0, 0.0, 0.01513874054
1615691796.65, 0.0, 0.0, 0.0, 0.0, 0.01552670002
1615691796.66, 0.0, 0.0, 0.0, 0.0, 0.0159190607
1615691796.69, 0.0, 0.0, 0.0, 0.0, 0.01633620262
1615691796.7, 0.0, 0.0, 0.0, 0.0, 0.01669263838
1615691796.73, 0.0, 0.0, 0.0, 0.0, 0.0171217823
1615691796.74, 0.0, 0.0, 0.0, 0.0, 0.01751282214
1615691796.77, 0.0, 0.0, 0.0, 0.0, 0.01793112278
1615691796.79, 0.0, 0.0, 0.0, 0.0, 0.01831952094
1615691796.81, 0.0, 0.0, 0.0, 0.0, 0.01872918128
1615691796.82, 0.0, 0.0, 0.0, 0.0, 0.01910034178
1615691796.85, 0.0, 0.0, 0.0, 0.0, 0.01952598094
1615691796.87, 0.0, 0.0, 0.0, 0.0, 0.0199355793
1615691796.89, 0.0, 0.0, 0.0, 0.0, 0.02032752036
1615691796.9, 0.0, 0.0, 0.0, 0.0, 0.02069784164
1615691796.92, 0.0, 0.0, 0.0, 0.0, 0.02110526084
1615691796.94, 0.0, 0.0, 0.0, 0.0, 0.02150673866
1615691796.97, 0.0, 0.0, 0.0, 0.0, 0.02191282272
1615691796.98, 0.0, 0.0, 0.0, 0.0, 0.02231227874
1615691797.0, 0.0, 0.0, 0.0, 0.0, 0.022695899
1615691797.02, 0.0, 0.0, 0.0, 0.0, 0.02309383868
1615691797.05, 0.0, 0.0, 0.0, 0.0, 0.02352424144
1615691797.07, 0.0, 0.0, 0.0, 0.0, 0.02392693996
1615691797.09, 0.0, 0.0, 0.0, 0.0, 0.02431243896
1615691797.1, 0.0, 0.0, 0.0, 0.0, 0.02468734264
